ID,가격
TEST_01269,71.5
TEST_01270,107.25
TEST_01271,22.39
TEST_01272,47.97
TEST_01273,28.47
TEST_01274,21.71
TEST_01275,16.64
TEST_01276,16.9
TEST_01277,4.55
TEST_01278,24.57
TEST_01279,14.95
TEST_01280,37.44
TEST_01281,37.57
TEST_01282,97.37
TEST_01283,46.67
TEST_01284,33.8
TEST_01285,106.6
TEST_01286,41.47
TEST_01287,18.07
TEST_01288,120.77
TEST_01289,33.15
TEST_01290,54.47
TEST_01291,29.12
TEST_01292,15.47
TEST_01293,28.47
TEST_01294,45.37
TEST_01295,37.05
TEST_01296,38.87
TEST_01297,29.25
TEST_01298,133.25
TEST_01299,67.47
TEST_01300,97.5
TEST_01301,32.37
TEST_01302,111.67
TEST_01303,135.2
TEST_01304,60.97
TEST_01305,149.11
TEST_01306,15.6
TEST_01307,71.37
TEST_01308,14.3
TEST_01309,79.17
TEST_01310,16.64
TEST_01311,135.07
TEST_01312,6.36
TEST_01313,7.41
TEST_01314,29.05
TEST_01315,13.78
TEST_01316,23.27
TEST_01317,114.01
TEST_01318,37.57
TEST_01319,20.67
TEST_01320,130.0
TEST_01321,68.9
TEST_01322,51.87
TEST_01323,11.63
TEST_01324,111.8
TEST_01325,14.69
TEST_01326,33.67
TEST_01327,27.17
TEST_01328,9.1
TEST_01329,23.27
TEST_01330,4.29
TEST_01331,33.67
TEST_01332,24.57
TEST_01333,45.5
TEST_01334,24.05
TEST_01335,21.58
TEST_01336,85.67
TEST_01337,41.47
TEST_01338,16.77
TEST_01339,39.82
TEST_01340,10.79
TEST_01341,45.37
TEST_01342,127.59
TEST_01343,23.27
TEST_01344,102.57
TEST_01345,70.07
TEST_01346,10.27
TEST_01347,90.87
TEST_01348,62.4
TEST_01349,122.07
TEST_01350,28.47
TEST_01351,63.05
TEST_01352,47.97
TEST_01353,56.55
TEST_01354,64.87
TEST_01355,84.37
TEST_01356,27.17
TEST_01357,35.75
TEST_01358,55.25
TEST_01359,101.27
TEST_01360,16.77
TEST_01361,101.27
TEST_01362,34.97
TEST_01363,68.25
TEST_01364,97.37
TEST_01365,6.37
TEST_01366,64.87
TEST_01367,16.77
TEST_01368,5.07
TEST_01369,51.87
TEST_01370,25.87
TEST_01371,76.18
TEST_01372,22.75
TEST_01373,29.9
TEST_01374,70.2
TEST_01375,7.8
TEST_01376,12.35
TEST_01377,27.95
TEST_01378,107.77
TEST_01379,15.6
TEST_01380,115.57
TEST_01381,29.77
TEST_01382,50.57
TEST_01383,141.7
TEST_01384,28.47
TEST_01385,22.09
TEST_01386,19.5
TEST_01387,23.27
TEST_01388,115.7
TEST_01389,42.77
TEST_01390,89.05
TEST_01391,45.37
TEST_01392,13.39
TEST_01393,24.05
TEST_01394,44.85
TEST_01395,15.47
TEST_01396,77.87
TEST_01397,32.37
TEST_01398,60.97
TEST_01399,37.57
TEST_01400,5.85
TEST_01401,62.4
TEST_01402,108.94
TEST_01403,122.98
TEST_01404,34.97
TEST_01405,10.4
TEST_01406,142.87
TEST_01407,51.87
TEST_01408,64.87
TEST_01409,29.64
TEST_01410,63.69
TEST_01411,58.24
TEST_01412,37.7
TEST_01413,86.97
TEST_01414,57.07
TEST_01415,50.7
TEST_01416,13.65
TEST_01417,43.62
TEST_01418,129.87
TEST_01419,57.2
TEST_01420,48.75
TEST_01421,61.75
TEST_01422,34.84
TEST_01423,98.73
TEST_01424,19.49
TEST_01425,18.07
TEST_01426,14.95
TEST_01427,16.25
TEST_01428,9.75
TEST_01429,11.57
TEST_01430,103.61
TEST_01431,77.87
TEST_01432,31.07
TEST_01433,77.87
TEST_01434,14.3
TEST_01435,38.87
TEST_01436,18.2
TEST_01437,88.11
TEST_01438,51.87
TEST_01439,22.75
TEST_01440,79.3
TEST_01441,2.33
TEST_01442,29.77
TEST_01443,10.34
TEST_01444,62.27
TEST_01445,20.67
TEST_01446,28.47
TEST_01447,23.92
TEST_01448,7.15
TEST_01449,33.67
TEST_01450,77.87
TEST_01451,20.67
TEST_01452,28.47
TEST_01453,111.8
TEST_01454,107.77
TEST_01455,38.61
TEST_01456,44.07
TEST_01457,75.4
TEST_01458,80.47
TEST_01459,19.18
TEST_01460,54.34
TEST_01461,16.77
TEST_01462,55.77
TEST_01463,54.47
TEST_01464,17.55
TEST_01465,4.16
TEST_01466,88.4
TEST_01467,35.1
TEST_01468,11.7
TEST_01469,37.57
TEST_01470,14.69
TEST_01471,39.0
TEST_01472,20.8
TEST_01473,9.1
TEST_01474,24.57
TEST_01475,20.15
TEST_01476,33.67
TEST_01477,68.77
TEST_01478,34.58
TEST_01479,49.4
TEST_01480,32.5
TEST_01481,88.27
TEST_01482,46.67
TEST_01483,23.27
TEST_01484,29.77
TEST_01485,51.87
TEST_01486,52.01
TEST_01487,51.87
TEST_01488,83.2
TEST_01489,33.67
TEST_01490,32.49
TEST_01491,36.27
TEST_01492,103.87
TEST_01493,64.87
TEST_01494,29.77
TEST_01495,13.52
TEST_01496,24.57
TEST_01497,27.17
TEST_01498,38.74
TEST_01499,26.65
TEST_01500,119.6
TEST_01501,97.37
TEST_01502,21.97
TEST_01503,60.97
TEST_01504,9.88
TEST_01505,67.47
TEST_01506,32.76
TEST_01507,17.29
TEST_01508,27.17
TEST_01509,89.57
TEST_01510,18.07
TEST_01511,23.27
TEST_01512,21.71
TEST_01513,73.97
TEST_01514,156.0
TEST_01515,27.3
TEST_01516,72.67
TEST_01517,44.07
TEST_01518,18.07
TEST_01519,11.05
TEST_01520,11.05
TEST_01521,26.65
TEST_01522,30.55
TEST_01523,51.87
TEST_01524,128.7
TEST_01525,98.54
TEST_01526,27.17
TEST_01527,51.61
TEST_01528,33.67
TEST_01529,54.6
TEST_01530,53.17
TEST_01531,58.5
TEST_01532,36.27
TEST_01533,41.6
TEST_01534,28.47
TEST_01535,63.57
TEST_01536,21.45
TEST_01537,43.94
TEST_01538,16.77
TEST_01539,66.17
TEST_01540,111.67
TEST_01541,31.2
TEST_01542,16.25
TEST_01543,90.87
TEST_01544,22.49
TEST_01545,78.0
TEST_01546,7.67
TEST_01547,65.0
TEST_01548,41.08
TEST_01549,24.7
TEST_01550,61.75
TEST_01551,63.57
TEST_01552,139.1
TEST_01553,58.37
TEST_01554,59.67
TEST_01555,18.85
TEST_01556,33.67
TEST_01557,33.67
TEST_01558,116.87
TEST_01559,33.67
TEST_01560,103.87
TEST_01561,63.57
TEST_01562,42.77
TEST_01563,28.34
TEST_01564,40.69
TEST_01565,55.51
TEST_01566,72.67
TEST_01567,23.27
TEST_01568,57.07
TEST_01569,46.67
TEST_01570,106.34
TEST_01571,33.67
TEST_01572,37.7
TEST_01573,49.27
TEST_01574,41.34
TEST_01575,88.27
TEST_01576,116.74
TEST_01577,38.35
TEST_01578,5.07
TEST_01579,60.97
TEST_01580,16.77
TEST_01581,34.97
TEST_01582,81.9
TEST_01583,21.19
TEST_01584,94.77
TEST_01585,51.87
TEST_01586,30.55
TEST_01587,24.57
TEST_01588,24.04
TEST_01589,64.87
TEST_01590,51.01
TEST_01591,94.77
TEST_01592,55.77
TEST_01593,28.47
TEST_01594,77.87
TEST_01595,16.64
TEST_01596,29.77
TEST_01597,11.57
TEST_01598,23.27
TEST_01599,26.0
TEST_01600,16.77
TEST_01601,15.6
TEST_01602,38.87
TEST_01603,136.77499999999998
TEST_01604,55.25
TEST_01605,42.77
TEST_01606,95.55
TEST_01607,76.7
TEST_01608,25.87
TEST_01609,28.47
TEST_01610,107.77
TEST_01611,20.15
TEST_01612,102.7
TEST_01613,112.97
TEST_01614,40.17
TEST_01615,51.87
TEST_01616,38.87
TEST_01617,46.67
TEST_01618,51.74
TEST_01619,43.94
TEST_01620,21.71
TEST_01621,19.5
TEST_01622,73.97
TEST_01623,23.79
TEST_01624,88.01
TEST_01625,40.17
TEST_01626,38.61
TEST_01627,11.57
TEST_01628,27.17
TEST_01629,27.3
TEST_01630,35.75
TEST_01631,51.87
TEST_01632,56.94
TEST_01633,85.67
TEST_01634,58.37
TEST_01635,25.87
TEST_01636,45.37
TEST_01637,25.99
TEST_01638,48.1
TEST_01639,23.27
TEST_01640,43.55
TEST_01641,81.77
TEST_01642,31.07
TEST_01643,42.77
TEST_01644,90.48
TEST_01645,83.85
TEST_01646,89.57
TEST_01647,36.3
TEST_01648,145.33
TEST_01649,35.75
TEST_01650,64.35
TEST_01651,64.87
TEST_01652,22.75
TEST_01653,102.57
TEST_01654,59.67
TEST_01655,38.87
TEST_01656,54.47
TEST_01657,24.57
TEST_01658,15.47
TEST_01659,16.25
TEST_01660,51.87
TEST_01661,62.4
TEST_01662,79.17
TEST_01663,90.87
TEST_01664,46.15
TEST_01665,54.47
TEST_01666,7.41
TEST_01667,36.27
TEST_01668,18.98
TEST_01669,32.37
TEST_01670,58.24
TEST_01671,84.76
TEST_01672,25.74
TEST_01673,38.87
TEST_01674,76.57
TEST_01675,10.27
TEST_01676,101.4
TEST_01677,135.07
TEST_01678,58.37
TEST_01679,24.44
TEST_01680,31.2
TEST_01681,31.85
TEST_01682,124.8
TEST_01683,84.37
TEST_01684,115.7
TEST_01685,155.21
TEST_01686,26.0
TEST_01687,63.7
TEST_01688,140.27
TEST_01689,7.15
TEST_01690,44.07
TEST_01691,76.44
TEST_01692,89.05
TEST_01693,28.47
TEST_01694,103.87
TEST_01695,16.77
TEST_01696,20.02
TEST_01697,16.77
TEST_01698,101.14
TEST_01699,60.97
TEST_01700,36.27
TEST_01701,54.47
TEST_01702,20.67
TEST_01703,27.17
TEST_01704,14.82
TEST_01705,77.87
TEST_01706,116.87
TEST_01707,131.69
TEST_01708,21.97
TEST_01709,29.77
TEST_01710,51.87
TEST_01711,60.97
TEST_01712,12.87
TEST_01713,40.17
TEST_01714,27.17
TEST_01715,90.87
TEST_01716,63.57
TEST_01717,24.7
TEST_01718,11.96
TEST_01719,46.15
TEST_01720,82.94
TEST_01721,118.82
TEST_01722,62.4
TEST_01723,90.87
TEST_01724,128.7
TEST_01725,14.23
TEST_01726,27.17
TEST_01727,103.87
TEST_01728,9.04
TEST_01729,16.77
TEST_01730,25.87
TEST_01731,150.67
TEST_01732,42.9
TEST_01733,54.47
TEST_01734,25.35
TEST_01735,25.87
TEST_01736,68.77
TEST_01737,34.84
TEST_01738,19.37
TEST_01739,89.57
TEST_01740,80.4042857142857
TEST_01741,11.57
TEST_01742,25.87
TEST_01743,112.58
TEST_01744,21.97
TEST_01745,44.07
TEST_01746,94.77
TEST_01747,68.77
TEST_01748,90.87
TEST_01749,12.99
TEST_01750,152.75
TEST_01751,48.36
TEST_01752,12.87
TEST_01753,127.53
TEST_01754,60.97
TEST_01755,45.37
TEST_01756,36.4
TEST_01757,49.4
TEST_01758,71.8
TEST_01759,70.07
TEST_01760,29.77
TEST_01761,100.75
TEST_01762,90.87
TEST_01763,88.27
TEST_01764,35.49
TEST_01765,85.67
TEST_01766,112.97
TEST_01767,12.87
TEST_01768,31.07
TEST_01769,59.15
TEST_01770,43.55
TEST_01771,64.87
TEST_01772,15.47
TEST_01773,68.64
TEST_01774,83.07
TEST_01775,20.15
TEST_01776,62.4
TEST_01777,55.77
TEST_01778,84.37
TEST_01779,71.37
TEST_01780,12.87
TEST_01781,34.97
TEST_01782,99.83
TEST_01783,29.77
TEST_01784,12.74
TEST_01785,136.5
TEST_01786,109.46
TEST_01787,26.0
TEST_01788,8.78
TEST_01789,37.05
TEST_01790,68.77
TEST_01791,44.85
TEST_01792,51.35
TEST_01793,90.87
TEST_01794,108.73
TEST_01795,25.87
TEST_01796,21.58
TEST_01797,42.77
TEST_01798,73.45
TEST_01799,68.25
TEST_01800,48.62
TEST_01801,88.4
TEST_01802,31.07
TEST_01803,41.47
TEST_01804,45.37
TEST_01805,44.07
TEST_01806,18.07
TEST_01807,29.64
TEST_01808,10.27
TEST_01809,31.2
TEST_01810,84.37
TEST_01811,96.07
TEST_01812,25.74
TEST_01813,69.55
TEST_01814,126.62
TEST_01815,29.25
TEST_01816,90.35
TEST_01817,17.29
TEST_01818,21.97
TEST_01819,41.6
TEST_01820,33.67
TEST_01821,20.67
TEST_01822,55.77
TEST_01823,107.77
TEST_01824,32.44
TEST_01825,43.55
TEST_01826,27.17
TEST_01827,16.75
TEST_01828,129.87
TEST_01829,12.87
TEST_01830,28.6
TEST_01831,60.45
TEST_01832,25.35
TEST_01833,51.87
TEST_01834,21.97
TEST_01835,13.0
TEST_01836,38.87
TEST_01837,58.37
TEST_01838,46.67
TEST_01839,83.07
TEST_01840,26.0
TEST_01841,77.87
TEST_01842,32.37
TEST_01843,106.47
TEST_01844,44.07
TEST_01845,30.94
TEST_01846,68.77
TEST_01847,25.74
TEST_01848,75.27
TEST_01849,31.07
TEST_01850,31.07
TEST_01851,97.24
TEST_01852,29.64
TEST_01853,85.41
TEST_01854,15.21
TEST_01855,64.87
TEST_01856,81.77
TEST_01857,55.77
TEST_01858,33.67
TEST_01859,48.1
TEST_01860,103.74
TEST_01861,59.28
TEST_01862,57.07
TEST_01863,14.3
TEST_01864,117.0
TEST_01865,32.37
TEST_01866,50.57
TEST_01867,59.67
TEST_01868,40.3
TEST_01869,44.07
TEST_01870,60.84
TEST_01871,129.87
TEST_01872,11.55
TEST_01873,39.0
TEST_01874,22.75
TEST_01875,25.35
TEST_01876,33.67
TEST_01877,3.9
TEST_01878,40.17
TEST_01879,123.37
TEST_01880,59.67
TEST_01881,11.31
TEST_01882,83.85
TEST_01883,76.44
TEST_01884,93.6
TEST_01885,58.37
TEST_01886,29.77
TEST_01887,11.57
TEST_01888,9.88
TEST_01889,46.67
TEST_01890,129.87
TEST_01891,72.54
TEST_01892,37.57
TEST_01893,81.9
TEST_01894,31.07
TEST_01895,124.15
TEST_01896,149.37
TEST_01897,117.0
TEST_01898,57.07
TEST_01899,58.24
TEST_01900,31.07
TEST_01901,20.67
TEST_01902,55.77
TEST_01903,50.7
TEST_01904,23.27
TEST_01905,42.89
TEST_01906,52.0
TEST_01907,16.25
TEST_01908,47.71
TEST_01909,59.67
TEST_01910,74.355
TEST_01911,12.87
TEST_01912,67.47
TEST_01913,14.3
TEST_01914,27.17
TEST_01915,48.1
TEST_01916,102.64
TEST_01917,21.97
TEST_01918,37.43
TEST_01919,21.97
TEST_01920,67.13499999999999
TEST_01921,28.47
TEST_01922,14.17
TEST_01923,33.67
TEST_01924,20.15
TEST_01925,27.3
TEST_01926,23.4
TEST_01927,62.4
TEST_01928,103.35000000000001
TEST_01929,19.5
TEST_01930,78.65
TEST_01931,55.77
TEST_01932,80.47
TEST_01933,93.47
TEST_01934,136.5
TEST_01935,129.87
TEST_01936,32.37
TEST_01937,75.27
TEST_01938,12.87
TEST_01939,41.34
TEST_01940,136.5
TEST_01941,29.77
TEST_01942,10.01
TEST_01943,39.0
TEST_01944,23.27
TEST_01945,112.71
TEST_01946,37.57
TEST_01947,113.75
TEST_01948,19.5
TEST_01949,59.67
TEST_01950,50.05
TEST_01951,36.27
TEST_01952,53.3
TEST_01953,128.7
TEST_01954,27.95
TEST_01955,42.77
TEST_01956,24.57
TEST_01957,12.87
TEST_01958,20.67
TEST_01959,16.77
TEST_01960,25.87
TEST_01961,33.54
TEST_01962,24.31
TEST_01963,40.95
TEST_01964,37.7
TEST_01965,23.27
TEST_01966,153.34
TEST_01967,104.0
TEST_01968,50.57
TEST_01969,21.97
TEST_01970,60.97
TEST_01971,24.64
TEST_01972,32.37
TEST_01973,20.15
TEST_01974,26.65
TEST_01975,46.67
TEST_01976,75.27
TEST_01977,90.87
TEST_01978,16.9
TEST_01979,14.17
TEST_01980,50.05
TEST_01981,11.57
TEST_01982,18.07
TEST_01983,62.27
TEST_01984,73.97
TEST_01985,83.07
TEST_01986,109.07
TEST_01987,29.25
TEST_01988,36.27
TEST_01989,10.4
TEST_01990,29.77
TEST_01991,15.6
TEST_01992,25.87
TEST_01993,120.72
TEST_01994,14.17
TEST_01995,51.94
TEST_01996,68.38
TEST_01997,58.37
TEST_01998,5.07
TEST_01999,16.77
TEST_02000,66.17
TEST_02001,27.17
TEST_02002,114.91999999999999
TEST_02003,111.8
TEST_02004,62.27
TEST_02005,19.5
TEST_02006,63.57
TEST_02007,107.77
TEST_02008,15.21
TEST_02009,63.7
TEST_02010,48.09
TEST_02011,97.37
TEST_02012,22.75
TEST_02013,40.95
TEST_02014,33.67
TEST_02015,16.25
TEST_02016,31.85
TEST_02017,25.87
TEST_02018,24.57
TEST_02019,10.4
TEST_02020,77.74
TEST_02021,78.0
TEST_02022,24.57
TEST_02023,34.45
TEST_02024,73.83999999999999
TEST_02025,90.87
TEST_02026,89.57
TEST_02027,43.55
TEST_02028,104.0
TEST_02029,128.57
TEST_02030,24.44
TEST_02031,98.67
TEST_02032,37.44
TEST_02033,40.95
TEST_02034,114.27
TEST_02035,38.99
TEST_02036,9.75
TEST_02037,37.57
TEST_02038,11.57
TEST_02039,53.17
TEST_02040,36.27
TEST_02041,26.0
TEST_02042,97.49
TEST_02043,34.45
TEST_02044,12.87
TEST_02045,24.57
TEST_02046,7.02
TEST_02047,97.37
TEST_02048,144.17
TEST_02049,154.7
TEST_02050,4.75
TEST_02051,19.5
TEST_02052,142.87
TEST_02053,45.5
TEST_02054,85.8
TEST_02055,41.47
TEST_02056,24.57
TEST_02057,99.97
TEST_02058,23.27
TEST_02059,129.81
TEST_02060,8.58
TEST_02061,27.3
TEST_02062,12.35
TEST_02063,25.87
TEST_02064,44.2
TEST_02065,15.47
TEST_02066,46.54
TEST_02067,76.7
TEST_02068,33.79
TEST_02069,26.65
TEST_02070,45.37
TEST_02071,38.47
TEST_02072,62.4
TEST_02073,120.77
TEST_02074,59.67
TEST_02075,64.87
TEST_02076,36.27
TEST_02077,7.8
TEST_02078,58.5
TEST_02079,70.0
TEST_02080,90.87
TEST_02081,124.8
TEST_02082,25.35
TEST_02083,34.97
TEST_02084,81.64
TEST_02085,72.8
TEST_02086,28.6
TEST_02087,44.07
TEST_02088,29.77
TEST_02089,42.25
TEST_02090,43.55
TEST_02091,126.1
TEST_02092,41.47
TEST_02093,19.5
TEST_02094,141.57
TEST_02095,34.84
TEST_02096,27.17
TEST_02097,28.47
TEST_02098,46.8
TEST_02099,55.97
TEST_02100,20.28
TEST_02101,58.37
TEST_02102,45.5
TEST_02103,37.31
TEST_02104,90.87
TEST_02105,23.66
TEST_02106,39.0
TEST_02107,44.2
TEST_02108,12.22
TEST_02109,66.17
TEST_02110,38.35
TEST_02111,96.20000000000002
TEST_02112,64.35
TEST_02113,18.59
TEST_02114,125.35
TEST_02115,38.87
TEST_02116,45.37
TEST_02117,124.22
TEST_02118,51.87
TEST_02119,19.37
TEST_02120,11.51
TEST_02121,83.07
TEST_02122,31.07
TEST_02123,46.67
TEST_02124,107.83500000000001
TEST_02125,77.87
TEST_02126,89.57
TEST_02127,60.97
TEST_02128,9.75
TEST_02129,129.99
TEST_02130,31.85
TEST_02131,5.13
TEST_02132,100.1
TEST_02133,20.15
TEST_02134,18.07
TEST_02135,63.57
TEST_02136,129.87
TEST_02137,28.47
TEST_02138,16.77
TEST_02139,11.7
TEST_02140,99.97
TEST_02141,67.47
TEST_02142,23.27
TEST_02143,21.84
TEST_02144,27.95
TEST_02145,113.74000000000001
TEST_02146,101.27
TEST_02147,125.34399999999998
TEST_02148,140.4
TEST_02149,58.11
TEST_02150,47.97
TEST_02151,37.7
TEST_02152,62.27
TEST_02153,21.97
TEST_02154,20.67
TEST_02155,28.47
TEST_02156,129.87
TEST_02157,107.77
TEST_02158,44.07
TEST_02159,103.86
TEST_02160,26.91
TEST_02161,109.78
TEST_02162,42.25
TEST_02163,6.37
TEST_02164,78.65
TEST_02165,66.3
TEST_02166,37.44
TEST_02167,84.5
TEST_02168,5.59
TEST_02169,87.1
TEST_02170,62.01
TEST_02171,31.07
TEST_02172,155.87
TEST_02173,25.61
TEST_02174,7.15
TEST_02175,116.87
TEST_02176,7.41
TEST_02177,28.6
TEST_02178,45.5
TEST_02179,33.67
TEST_02180,24.44
TEST_02181,29.9
TEST_02182,57.07
TEST_02183,76.05
TEST_02184,64.87
TEST_02185,27.3
TEST_02186,60.97
TEST_02187,90.87
TEST_02188,33.67
TEST_02189,7.67
TEST_02190,49.27
TEST_02191,34.97
TEST_02192,98.15
TEST_02193,38.74
TEST_02194,102.7
TEST_02195,41.47
TEST_02196,55.9
TEST_02197,28.47
TEST_02198,38.87
TEST_02199,24.57
TEST_02200,47.97
TEST_02201,28.47
TEST_02202,50.7
TEST_02203,41.47
TEST_02204,33.67
TEST_02205,57.07
TEST_02206,20.67
TEST_02207,62.27
TEST_02208,62.27
TEST_02209,42.12
TEST_02210,72.41
TEST_02211,37.57
TEST_02212,92.95
TEST_02213,138.97
TEST_02214,122.07
TEST_02215,21.84
TEST_02216,26.65
TEST_02217,6.49
TEST_02218,27.3
TEST_02219,23.27
TEST_02220,11.57
TEST_02221,75.4
TEST_02222,32.5
TEST_02223,9.62
TEST_02224,28.47
TEST_02225,154.05
TEST_02226,64.87
TEST_02227,24.05
TEST_02228,31.07
TEST_02229,36.92
TEST_02230,47.45
TEST_02231,93.6
TEST_02232,20.67
TEST_02233,65.65
TEST_02234,111.8
TEST_02235,71.72
TEST_02236,33.15
TEST_02237,42.77
TEST_02238,16.77
TEST_02239,33.67
TEST_02240,66.17
TEST_02241,31.59
TEST_02242,15.47
TEST_02243,57.2
TEST_02244,57.07
TEST_02245,75.27
TEST_02246,44.2
TEST_02247,83.2
TEST_02248,57.07
TEST_02249,73.45
TEST_02250,57.07
TEST_02251,10.27
TEST_02252,96.07
TEST_02253,23.4
TEST_02254,18.72
TEST_02255,60.84
TEST_02256,42.77
TEST_02257,79.95
TEST_02258,85.61
TEST_02259,57.98
TEST_02260,98.8
TEST_02261,13.65
TEST_02262,115.7
TEST_02263,19.37
TEST_02264,123.24
TEST_02265,21.84
TEST_02266,116.93
TEST_02267,34.97
TEST_02268,139.36
TEST_02269,7.8
TEST_02270,29.77
TEST_02271,14.17
TEST_02272,40.95
TEST_02273,31.07
TEST_02274,22.75
TEST_02275,70.07
TEST_02276,23.27
TEST_02277,125.97
TEST_02278,88.01
TEST_02279,18.07
TEST_02280,38.87
TEST_02281,83.85
TEST_02282,126.1
TEST_02283,90.35
TEST_02284,109.07
TEST_02285,64.87
TEST_02286,31.2
TEST_02287,29.77
TEST_02288,123.37
TEST_02289,12.22
TEST_02290,28.47
TEST_02291,17.94
TEST_02292,51.87
TEST_02293,20.02
TEST_02294,58.24
TEST_02295,39.0
TEST_02296,127.27
TEST_02297,22.75
TEST_02298,54.47
TEST_02299,45.37
TEST_02300,146.77
TEST_02301,71.37
TEST_02302,46.8
TEST_02303,54.08
TEST_02304,39.65
TEST_02305,16.25
TEST_02306,18.07
TEST_02307,101.27
TEST_02308,101.01
TEST_02309,45.37
TEST_02310,90.87
TEST_02311,27.95
TEST_02312,29.77
TEST_02313,85.15
TEST_02314,11.57
TEST_02315,146.77
TEST_02316,90.87
TEST_02317,89.57
TEST_02318,82.55
TEST_02319,103.87
TEST_02320,91.0
TEST_02321,60.97
TEST_02322,11.05
TEST_02323,73.97
TEST_02324,70.85
TEST_02325,26.0
TEST_02326,15.47
TEST_02327,25.87
TEST_02328,62.27
TEST_02329,23.27
TEST_02330,40.95
TEST_02331,83.2
TEST_02332,11.31
TEST_02333,10.4
TEST_02334,42.77
TEST_02335,45.24
TEST_02336,38.87
TEST_02337,36.27
TEST_02338,77.87
TEST_02339,32.37
TEST_02340,50.57
TEST_02341,60.97
TEST_02342,150.15
TEST_02343,24.57
TEST_02344,24.7
TEST_02345,77.87
TEST_02346,28.47
TEST_02347,41.08
TEST_02348,122.72
TEST_02349,111.67
TEST_02350,55.77
TEST_02351,49.4
TEST_02352,8.71
TEST_02353,29.25
TEST_02354,8.84
TEST_02355,24.64
TEST_02356,11.57
TEST_02357,72.67
TEST_02358,20.67
TEST_02359,25.87
TEST_02360,16.25
TEST_02361,14.95
TEST_02362,28.6
TEST_02363,63.57
TEST_02364,22.1
TEST_02365,68.77
TEST_02366,53.17
TEST_02367,43.42
TEST_02368,29.77
TEST_02369,19.37
TEST_02370,76.7
TEST_02371,19.76
TEST_02372,87.1
TEST_02373,58.5
TEST_02374,39.65
TEST_02375,49.27
TEST_02376,16.25
TEST_02377,62.27
TEST_02378,42.77
TEST_02379,70.07
TEST_02380,12.87
TEST_02381,108.94
TEST_02382,64.87
TEST_02383,23.4
TEST_02384,96.07
TEST_02385,40.17
TEST_02386,24.57
TEST_02387,24.57
TEST_02388,51.74
TEST_02389,96.07
TEST_02390,92.17
TEST_02391,117.0
TEST_02392,97.37
TEST_02393,25.87
TEST_02394,64.87
TEST_02395,91.0
TEST_02396,44.07
TEST_02397,98.54
TEST_02398,20.41
TEST_02399,88.27
TEST_02400,133.25
TEST_02401,47.97
TEST_02402,24.57
TEST_02403,114.4
TEST_02404,17.55
TEST_02405,28.47
TEST_02406,59.67
TEST_02407,33.67
TEST_02408,7.54
TEST_02409,44.07
TEST_02410,88.27
TEST_02411,24.57
TEST_02412,109.85
TEST_02413,32.37
TEST_02414,85.67
TEST_02415,49.27
TEST_02416,99.58
TEST_02417,60.97
TEST_02418,26.0
TEST_02419,99.94
TEST_02420,129.61
TEST_02421,23.4
TEST_02422,24.05
TEST_02423,23.27
TEST_02424,24.96
TEST_02425,44.2
TEST_02426,89.7
TEST_02427,44.2
TEST_02428,68.51
TEST_02429,29.25
TEST_02430,75.27
TEST_02431,67.47
TEST_02432,23.11
TEST_02433,93.47
TEST_02434,72.67
TEST_02435,45.24
TEST_02436,34.45
TEST_02437,73.97
TEST_02438,120.64
TEST_02439,24.57
TEST_02440,90.87
TEST_02441,129.61
TEST_02442,139.75
TEST_02443,28.34
TEST_02444,11.57
TEST_02445,47.71
TEST_02446,43.42
TEST_02447,14.23
TEST_02448,6.37
TEST_02449,106.47
TEST_02450,66.17
TEST_02451,33.02
TEST_02452,32.37
TEST_02453,67.6
TEST_02454,50.7
TEST_02455,24.7
TEST_02456,123.37
TEST_02457,45.37
TEST_02458,143.0
TEST_02459,91.19
TEST_02460,103.87
TEST_02461,49.4
TEST_02462,11.57
TEST_02463,51.87
TEST_02464,88.27
TEST_02465,128.57
TEST_02466,125.97
TEST_02467,59.54
TEST_02468,91.0
TEST_02469,90.87
TEST_02470,123.37
TEST_02471,55.9
TEST_02472,71.37
TEST_02473,36.27
TEST_02474,15.6
TEST_02475,21.39
TEST_02476,45.37
TEST_02477,74.88
TEST_02478,15.47
TEST_02479,16.77
TEST_02480,92.3
TEST_02481,25.87
TEST_02482,107.77
TEST_02483,45.5
TEST_02484,135.85
TEST_02485,34.97
TEST_02486,16.25
TEST_02487,33.58
TEST_02488,13.65
TEST_02489,21.58
TEST_02490,64.87
TEST_02491,31.07
TEST_02492,69.94
TEST_02493,24.44
TEST_02494,39.0
TEST_02495,33.67
TEST_02496,30.16
TEST_02497,41.21
TEST_02498,11.57
TEST_02499,89.7
TEST_02500,19.37
TEST_02501,49.27
TEST_02502,37.57
TEST_02503,88.27
TEST_02504,58.24
TEST_02505,37.57
TEST_02506,150.41
TEST_02507,94.90000000000002
TEST_02508,88.27
TEST_02509,127.27
TEST_02510,25.87
TEST_02511,25.87
TEST_02512,115.44
TEST_02513,10.21
TEST_02514,76.57
TEST_02515,11.57
TEST_02516,98.15
TEST_02517,58.37
TEST_02518,31.2
TEST_02519,89.05
TEST_02520,29.77
TEST_02521,53.17
TEST_02522,89.44
TEST_02523,131.95
TEST_02524,71.37
TEST_02525,38.61
TEST_02526,14.3
TEST_02527,19.37
TEST_02528,47.97
TEST_02529,23.27
TEST_02530,97.37
TEST_02531,41.47
TEST_02532,15.47
TEST_02533,25.87
TEST_02534,50.57
TEST_02535,62.14
TEST_02536,8.71
