,Price
2186,68.77
2187,20.15
2188,49.27
2189,21.97
2190,32.24
2191,19.11
2192,155.87
2193,149.5
2194,130.0
2195,36.27
2196,62.14
2197,62.27
2198,58.5
2199,18.07
2200,57.72
2201,103.87
2202,42.77
2203,25.87
2204,41.21
2205,111.67
2206,51.35
2207,39.0
2208,22.75
2209,16.25
2210,9.75
2212,44.07
2213,32.37
2214,26.0
2215,34.97
2216,20.67
2217,45.37
2218,15.47
2219,35.75
2220,77.87
2221,47.97
2222,33.42
2223,16.77
2224,38.87
2225,25.87
2226,136.5
2227,17.94
2228,29.89
2229,64.87
2230,64.87
2231,57.07
2232,19.5
2234,16.77
2235,65.0
2236,29.77
2237,51.87
2238,29.77
2239,43.94
2240,94.77
2241,42.77
2242,23.14
2243,7.8
2244,59.15
2245,27.17
2246,21.84
2248,19.37
2249,28.47
2251,12.87
2252,18.07
2253,78.0
2254,23.27
2255,55.77
2256,90.87
2257,11.57
2258,18.07
2259,109.2
2260,63.05
2261,64.87
2262,77.87
2263,23.66
2264,55.77
2265,18.85
2266,62.27
2267,142.87
2268,11.05
2269,9.1
2270,32.37
2271,61.07
2272,16.25
2273,42.37
2275,23.4
2276,34.97
2277,20.67
2278,62.27
2279,113.49
2280,37.7
2281,31.85
2282,18.07
2283,20.67
2284,28.6
2285,25.09
2286,18.46
2287,73.97
2288,71.37
2289,22.09
2290,50.7
2291,78.0
2292,40.17
2293,18.07
2294,59.54
2295,24.57
2296,16.25
2297,28.47
2298,92.17
2299,76.7
2300,35.1
2301,64.87
2302,57.72
2303,110.5
2304,32.5
2305,34.97
2306,58.37
2307,3.9
2308,45.37
2309,30.55
2310,28.47
2311,53.17
2312,44.2
2313,148.55
2314,54.47
2315,36.27
2316,67.6
2317,59.8
2318,45.37
2319,88.27
2320,40.3
2321,20.67
2322,49.27
2323,21.45
2324,63.05
2325,72.8
2326,112.84
2328,45.37
2329,68.77
2330,31.07
2331,19.24
2332,123.5
2333,68.77
2334,41.6
2335,29.77
2336,51.87
2337,94.77
2338,29.77
2339,53.3
2340,58.24
2341,37.96
2342,36.4
2344,25.87
2345,38.87
2346,9.04
2347,14.17
2348,71.37
2349,98.8
2350,85.54
2351,25.74
2352,99.97
2353,28.47
2354,46.67
2355,54.47
2356,14.95
2357,43.55
2358,67.47
2359,89.57
2360,50.57
2361,34.97
2362,5.2
2363,110.24
2364,18.07
2365,11.63
2367,73.84
2368,106.47
2369,24.57
2370,109.2
2371,31.2
2372,4.93
2373,36.27
2374,18.07
2375,150.15
2376,66.3
2377,55.77
2378,55.77
2379,105.3
2380,56.68
2381,83.07
2382,34.45
2383,44.2
2384,61.88
2386,89.44
2387,24.31
2388,34.97
2389,58.5
2390,70.2
2391,71.5
2392,10.27
2393,21.97
2394,11.31
2395,25.35
2396,53.3
2397,44.46
2398,76.57
2399,142.87
2400,65.0
2401,33.8
2402,85.67
2404,40.95
2405,72.15
2406,63.05
2407,99.97
2408,18.85
2409,54.47
2410,25.87
2411,8.97
2412,32.5
2413,10.01
2414,68.25
2415,10.27
2416,19.43
2417,96.2
2418,20.15
2419,90.35
2420,129.87
2421,7.28
2422,18.14
2423,36.27
2424,5.46
2425,70.07
2426,155.87
2427,12.22
2428,62.27
2429,11.57
2430,21.45
2431,95.55
2432,21.97
2433,11.05
2434,24.7
2435,28.59
2436,64.35
2437,87.1
2438,14.69
2439,22.75
2440,43.55
2441,9.62
2442,58.37
2443,124.67
2444,21.97
2445,38.08
2446,30.94
2447,27.82
2448,26.0
2449,32.37
2450,53.95
2451,60.97
2452,50.57
2453,14.3
2454,20.15
2455,19.43
2456,116.61
2457,46.67
2458,24.57
2459,45.37
2460,59.67
2461,54.6
2462,129.87
2463,99.32
2464,23.11
2465,155.87
2466,28.47
2467,42.77
2468,55.25
2469,54.34
2470,29.25
2471,110.37
2472,34.45
2473,11.18
2474,80.47
2475,90.74
2476,38.87
2477,107.38
2478,31.85
2479,110.37
2480,29.77
2481,34.77
2482,8.71
2483,55.77
2484,38.87
2485,62.27
2486,89.05
2487,80.6
2488,33.8
2489,23.27
2490,29.25
2491,24.57
2492,100.1
2493,34.97
2494,19.5
2495,21.97
2496,84.37
2497,33.02
2498,110.33
2499,66.17
2500,128.7
2501,24.57
2502,27.17
2503,84.5
2504,46.8
2505,24.05
2506,12.61
2507,38.87
2508,81.77
2509,71.5
2510,68.77
2511,25.87
2512,27.17
2513,28.47
2514,79.56
2515,74.75
2516,68.9
2517,22.75
2518,11.05
2519,49.27
2520,97.37
2521,38.87
2522,33.15
2523,38.87
2524,29.64
2525,45.49
2526,14.04
2527,45.37
2528,16.77
2529,102.57
2530,50.44
2531,21.97
2532,155.87
2533,12.09
2534,62.14
2535,16.9
2536,16.77
2537,30.68
2538,60.97
2539,68.9
2540,29.25
2541,64.35
2542,16.25
2543,97.37
2544,51.35
2545,62.27
2546,59.67
2547,14.95
2548,98.54
2550,112.97
2551,47.19
2552,50.57
2553,106.6
2554,58.37
2555,28.6
2556,47.71
2557,62.27
2558,26.0
2559,51.87
2560,33.67
2561,13.65
2562,42.77
2563,21.32
2564,151.91
2565,88.4
2566,43.55
2567,18.2
2568,114.27
2569,112.97
2570,31.07
2571,34.97
2572,25.87
2573,75.14
2574,24.7
2575,16.77
2576,32.37
2577,84.37
2578,24.7
2579,123.37
2580,6.37
2581,6.37
2582,42.64
2583,24.57
2584,67.47
2585,8.97
2586,31.07
2587,45.37
2588,32.37
2589,14.95
2590,40.3
2591,84.5
2592,102.05
2593,18.07
2594,4.55
2595,23.27
2596,4.29
2597,111.67
2598,84.37
2599,27.95
2600,19.37
2601,66.3
2602,90.35
2603,20.67
2604,25.87
2605,31.07
2606,24.57
2607,36.01
2608,28.6
2609,61.75
2610,23.39
2611,60.71
2612,27.95
2613,45.37
2615,19.37
2616,90.87
2617,18.2
2618,34.97
2619,66.3
2620,40.17
2621,20.79
2623,6.37
2624,74.75
2625,51.87
2626,107.77
2627,13.67
2628,4.94
2629,29.77
2630,31.07
2631,135.85
2632,77.87
2633,63.05
2634,77.87
2635,13.0
2636,45.37
2637,144.17
2638,85.67
2639,13.65
2640,15.47
2641,114.4
2642,26.26
2643,55.25
2644,83.85
2645,47.45
2646,27.95
2647,32.24
2648,31.85
2649,156.0
2650,64.87
2651,41.47
2652,33.8
2653,10.27
2654,81.25
2655,30.7
2656,46.67
2657,42.9
2658,64.87
2659,32.5
2660,89.44
2661,89.18
2662,31.85
2663,77.09
2664,102.18
2665,43.29
2666,36.27
2667,89.05
2668,48.1
2669,129.87
2670,44.07
2671,22.1
2672,11.7
2673,23.27
2674,107.77
2675,81.77
2676,70.07
2677,36.27
2678,133.9
2679,6.37
2680,106.6
2681,23.27
2682,68.77
2683,16.77
2684,114.4
2685,15.6
2686,20.41
2687,18.85
2688,24.57
2689,144.17
2690,94.77
2691,120.51
2692,101.27
2693,42.25
2694,31.07
2695,90.87
2696,67.47
2697,12.87
2698,64.87
2699,26.0
2700,131.01
2701,96.07
2702,20.67
2703,28.47
2704,67.6
2705,8.45
2706,42.77
2707,104.0
2708,73.97
2709,112.97
2710,10.27
2711,23.27
2712,73.97
2713,60.97
2714,67.47
2715,55.77
2716,29.9
2717,18.14
2718,3.9
2719,33.67
2720,44.07
2721,29.25
2722,32.37
2723,37.57
2724,52.0
2725,44.07
2726,24.7
2727,47.97
2728,81.77
2729,82.91
2730,58.37
2731,22.75
2732,49.4
2734,14.17
2735,90.87
2736,42.77
2737,18.07
2738,84.5
2739,77.87
2740,112.67
2741,34.45
2742,20.15
2743,33.15
2744,33.14
2745,33.67
2746,51.35
2747,30.29
2748,34.97
2749,91.0
2750,45.24
2751,97.89
2752,58.37
2753,36.27
2754,41.6
2755,36.27
2756,98.67
2757,129.87
2758,17.55
2759,29.77
2760,34.45
2761,34.32
2762,130.0
2763,72.15
2764,25.87
2765,76.7
2766,108.55
2767,41.86
2768,11.96
2769,143.91
2770,21.97
2771,23.27
2772,34.97
2773,31.19
2774,117.0
2775,47.97
2776,33.67
2777,46.15
2778,16.38
2779,127.11
2780,28.47
2781,40.17
2782,7.15
2783,20.15
2784,26.0
2785,68.9
2786,31.85
2787,48.75
2788,44.2
2789,21.97
2790,54.37
2792,39.72
2793,29.9
2794,48.75
2795,111.67
2796,39.0
2797,29.77
2798,29.64
2799,109.85
2800,16.77
2801,29.77
2802,103.93
2803,24.44
2804,12.99
2805,37.05
2806,128.31
2807,113.1
2808,50.57
2809,42.61
2810,56.74
2811,32.5
2812,58.5
2813,25.74
2814,73.45
2815,41.47
2816,42.77
2817,20.67
2818,37.57
2819,39.0
2820,86.97
2821,20.67
2822,19.37
2823,50.05
2824,38.87
2825,116.35
2826,36.27
2827,28.6
2828,20.54
2829,136.37
2830,9.75
2831,88.39
2833,84.24
2834,14.17
2835,81.77
2836,24.57
2837,123.89
2838,67.47
2839,31.2
2840,64.35
2841,123.5
2842,33.67
2843,25.87
2844,10.66
2845,44.91
2846,32.37
2847,38.87
2848,111.67
2849,37.57
2850,20.79
2851,8.97
2852,81.81
2853,13.0
2854,31.07
2855,50.57
2856,55.25
2857,16.25
2858,16.77
2859,24.57
2860,20.79
2861,26.0
2862,10.27
2863,59.28
2864,25.35
2865,32.37
2867,67.6
2868,28.47
2869,96.07
2870,45.37
2871,23.27
2872,35.88
2873,47.97
2874,21.45
2875,74.1
2876,60.97
2877,38.87
2878,24.7
2879,52.91
2880,28.6
2881,88.27
2882,64.87
2883,124.9
2884,28.47
2885,10.79
2886,48.75
2887,17.55
2888,5.85
2889,110.49
2890,22.09
2891,52.0
2892,22.1
2893,103.61
2894,46.15
2895,7.15
2896,80.6
2897,19.5
2898,110.37
2899,94.77
2900,86.97
2901,41.47
2902,14.17
2903,50.18
2904,31.07
2905,123.37
2906,28.34
2907,38.87
2908,89.57
2909,11.51
2910,20.48
2911,36.27
2912,84.37
2913,19.37
2914,42.77
2915,19.37
2916,51.87
2917,59.79
2918,56.81
2919,21.97
2920,58.37
2921,26.0
2922,84.5
2923,103.87
2924,30.55
2925,77.87
2926,60.97
2927,34.84
2928,59.67
2929,18.07
2930,11.57
2931,12.87
2932,142.87
2933,150.8
2934,24.57
2935,77.87
2936,38.87
2937,15.47
2938,19.37
2939,94.77
2940,64.87
2941,65.0
2942,64.87
2943,25.87
2944,19.76
2945,28.47
2946,118.3
2947,103.87
2948,11.57
2949,4.16
2950,25.74
2951,33.41
2952,42.77
2953,111.67
2954,27.95
2955,7.67
2956,15.99
2957,23.27
2958,97.5
2959,77.22
2960,50.57
2961,86.97
2962,50.57
2963,59.67
2964,19.37
2965,119.21
2966,55.77
2967,41.47
2968,84.5
2969,76.57
2970,36.4
2971,42.25
2972,23.27
2973,65.0
2974,103.87
2975,11.57
2976,90.87
2977,91.0
2978,56.81
2979,64.87
2980,136.37
2981,18.07
2983,45.5
2984,86.97
2985,22.1
2986,76.57
2987,6.49
2988,51.87
2989,53.95
2990,49.01
2992,27.3
2993,19.48
2994,37.44
2995,12.61
2996,63.7
2997,25.87
2998,66.3
2999,42.64
3000,90.87
3001,117.0
3002,67.47
3003,26.0
3004,47.45
3005,29.77
3006,14.29
3007,15.47
3008,17.81
3009,24.57
3010,18.07
3011,16.77
3012,10.27
3013,112.97
3014,4.03
3015,123.5
3016,72.41
3017,41.34
3018,102.7
3019,38.86
3020,68.51
3021,55.77
3022,42.77
3023,31.07
3024,21.97
3025,141.7
3026,64.87
3027,50.57
3028,77.35
3029,22.74
3030,31.07
3031,23.27
3032,22.04
3033,22.88
3034,25.87
3035,114.27
3036,16.77
3037,51.87
3038,47.45
3039,20.28
3040,94.77
3041,117.0
3042,24.05
3043,93.59
3044,28.47
3045,38.35
3046,44.07
3047,111.67
3048,114.01
3049,128.7
3050,96.07
3051,61.88
3052,67.47
3053,49.4
3054,18.2
3055,128.7
3056,87.75
3057,25.87
3058,40.95
3059,27.95
3060,13.65
3061,47.45
3062,34.32
3063,84.49
3064,32.37
3066,96.07
3067,40.17
3068,14.95
3069,53.95
3070,81.77
3071,25.87
3072,20.54
3073,37.57
3074,46.8
3075,37.57
3076,41.6
3077,43.94
3079,37.7
3080,124.67
3081,33.67
3082,17.55
3083,12.35
3084,76.38
3085,51.87
3086,62.27
3087,114.4
3088,51.87
3089,76.05
3090,33.67
3091,139.75
3092,23.27
3093,45.37
3094,7.28
3095,120.77
3096,110.37
3097,59.67
3098,16.25
3099,127.27
3100,27.3
3101,13.65
3102,38.87
3103,19.5
3104,32.11
3105,77.74
3106,25.35
3107,62.4
3108,33.54
3109,47.45
3110,90.87
3111,97.24
3112,71.5
3113,106.6
3114,9.49
3115,35.1
3116,45.37
3117,88.27
3118,98.8
3119,12.09
3120,37.57
3121,12.87
3122,103.87
3123,135.85
3124,9.95
3125,47.97
3126,44.07
3127,62.4
3128,58.37
3129,27.17
3130,23.27
3131,51.35
3132,97.37
3133,8.84
3134,27.17
3135,8.97
3136,45.37
3137,102.05
3138,34.45
3139,47.45
3140,32.11
3141,17.55
3142,29.77
3143,90.87
3144,58.5
3145,136.37
3146,57.07
3147,40.17
3148,41.47
3149,120.9
3150,115.57
3151,28.6
3152,26.0
3153,116.87
3154,129.35
3155,30.94
3156,14.29
3157,78.0
3158,19.37
3159,19.37
3160,52.0
3161,48.1
3162,23.14
3163,34.97
3164,10.27
3165,68.77
3166,58.11
3167,63.57
3168,53.17
3169,75.27
3170,84.37
3171,12.87
3172,76.7
3173,33.54
3174,29.77
3175,20.67
3176,41.6
3177,64.35
3178,26.0
3179,53.17
3180,36.11
3181,9.62
3182,85.67
3183,16.77
3184,24.05
3185,129.87
3186,25.87
3187,27.17
3188,40.3
3189,21.58
3190,38.09
3191,55.25
3192,41.47
3193,39.0
3194,39.0
3195,24.57
3196,57.2
3197,32.37
3198,38.74
3199,18.07
3200,80.21
3201,23.4
3202,24.57
3203,53.3
3204,98.67
3205,21.97
3206,57.07
3207,57.46
3208,119.47
3209,18.07
3210,42.77
3211,16.9
3212,60.97
3213,57.2
3214,129.87
3215,8.97
3216,74.75
3217,108.55
3218,45.5
3219,29.25
3220,8.12
3221,19.24
3222,34.97
3223,11.31
3224,91.0
3225,47.97
3226,40.17
3227,42.77
3228,64.87
3229,44.07
3230,75.27
3231,109.07
3232,14.17
3233,15.34
3234,19.37
3235,20.8
3236,98.15
3237,93.6
3238,35.75
3239,23.27
3240,36.79
3241,30.55
3242,113.1
3243,23.27
3244,12.09
3245,62.27
3246,89.57
3247,101.14
3249,14.17
3250,30.55
3251,49.27
3252,64.87
3253,77.35
3254,25.74
3255,39.82
3256,7.15
3257,23.14
3258,17.55
3259,63.05
3260,9.49
3261,93.6
3262,81.25
3263,89.57
3264,20.48
3265,24.05
3266,37.7
3267,85.67
3268,32.37
3269,96.07
3270,23.27
3271,69.68
3272,40.3
3273,43.55
3275,115.05
3276,34.97
3277,77.87
3278,27.95
3279,38.87
3280,23.27
3281,22.62
3282,20.67
3283,18.72
3284,17.94
3285,121.68
3286,70.85
3287,18.07
3288,10.86
3289,138.97
3290,83.07
3291,98.8
3292,63.7
3293,29.25
3294,103.87
3295,25.87
3296,97.37
3297,29.51
3298,10.4
3299,71.37
3300,32.5
3301,155.87
3302,81.25
3303,37.57
3304,36.4
3305,88.27
3306,70.07
3307,11.7
3308,53.04
3309,39.0
3310,63.57
3311,47.97
3312,30.55
3313,44.07
3314,141.7
3316,45.37
3317,81.77
3318,54.34
3319,44.07
3320,37.31
3321,35.1
3322,9.75
3323,40.17
3324,125.97
3325,89.57
3326,52.0
3327,27.3
3328,32.5
3329,87.1
3330,92.17
3331,25.35
3332,21.97
3333,10.27
3334,96.07
3335,76.57
3336,32.24
3337,50.44
3338,153.27
3339,44.98
3340,38.35
3341,18.98
3342,46.67
3343,8.38
3344,77.87
3345,10.27
3346,54.47
3347,27.17
3348,51.35
3349,42.77
3350,29.9
3351,12.87
3352,129.87
3353,42.77
3354,47.97
3355,43.55
3356,14.04
3357,24.31
3358,124.8
3359,19.37
3360,63.18
3361,16.51
3362,12.35
3363,28.86
3364,11.96
3365,11.57
3366,10.14
3367,16.77
3368,45.37
3369,14.17
3370,58.5
3371,17.81
3372,79.17
3373,90.35
3374,50.57
3375,19.5
3376,30.94
3377,142.87
3379,29.77
3380,37.05
3381,45.5
3382,110.37
3383,103.87
3384,23.27
3385,15.47
3386,115.7
3387,145.6
3388,4.94
3389,18.07
3390,63.05
3391,32.37
3392,64.87
3393,90.87
3394,62.27
3395,103.67
3396,78.0
3398,54.47
3399,22.88
3400,11.57
3401,32.5
3402,64.74
3403,23.66
3404,25.35
3405,71.37
3406,25.87
3407,97.37
3408,89.57
3409,86.45
3410,84.5
3411,22.49
3412,84.5
3413,62.4
3414,22.04
3415,31.07
3416,24.96
3417,57.07
3418,38.35
3419,40.95
3420,14.17
3421,62.27
3422,23.27
3423,18.07
3424,51.87
3426,13.0
3427,22.1
3428,56.03
3429,26.0
3430,44.07
3431,84.37
3432,129.35
3433,149.5
3434,22.1
3435,36.27
3436,35.09
3437,28.47
3438,21.06
3439,73.97
3440,123.24
3441,12.87
3442,16.77
3443,51.87
3444,70.07
3445,8.45
3446,26.0
3447,37.7
3448,27.17
3449,63.57
3450,28.47
3451,20.67
3452,10.4
3453,103.87
3454,58.11
3455,15.99
3456,63.7
3457,20.67
3458,23.14
3459,47.97
3460,67.47
3461,11.7
3462,24.64
3463,106.47
3464,49.79
3465,38.87
3466,16.25
3467,11.57
3468,29.25
3469,88.27
3470,33.8
3471,32.5
3472,38.87
3473,48.1
3474,85.22
3475,33.67
3477,8.52
3478,24.31
3479,50.57
3480,68.25
3481,114.27
3482,103.87
3483,103.81
3484,19.5
3485,64.87
3486,23.27
3487,44.07
3488,29.25
3489,50.57
3490,7.8
3491,33.54
3493,16.77
3494,18.07
3495,58.5
3496,94.77
3497,57.98
3498,5.2
3499,44.07
3500,87.1
3501,28.47
3502,32.37
3503,128.7
3504,103.87
3505,60.97
3506,58.37
3507,13.65
3508,27.17
3509,55.77
3510,30.94
3511,69.03
3512,49.27
3513,21.97
3514,24.57
3515,125.45
3516,65.65
3517,28.47
3518,20.28
3519,28.47
3520,58.37
3521,28.6
3522,38.87
3523,36.27
3524,134.55
3525,37.44
3526,18.2
3527,50.57
3528,29.77
3529,26.78
3530,44.07
3531,47.97
3532,31.85
3533,60.97
3534,86.71
3535,21.84
3536,94.51
3537,63.7
3538,29.64
3539,123.5
3540,54.47
3541,36.27
3542,60.97
3543,51.87
3544,19.24
3545,15.34
3546,100.75
3547,34.97
3548,23.27
3549,8.19
3550,32.76
3551,76.05
3552,19.5
3553,37.57
3554,110.33
3555,105.3
3556,76.05
3557,64.35
3558,8.58
3559,20.8
3560,75.4
3561,63.7
3562,31.82
3563,47.97
3564,38.35
3565,126.1
3566,28.34
3567,107.77
3568,98.15
3569,36.4
3570,74.75
3571,24.57
3572,23.27
3573,9.88
3574,44.46
3575,9.88
3576,69.42
3577,70.07
3578,115.57
3579,33.67
3580,29.77
3581,25.87
3582,80.47
3583,57.85
3584,136.37
3585,41.6
3586,23.27
3587,18.2
3588,51.87
3589,15.59
3590,7.67
3591,4.55
3592,96.07
3593,30.68
3594,53.56
3595,52.78
3597,11.7
3598,33.02
3599,20.02
3600,19.5
3601,52.65
3602,24.7
3603,22.88
3604,76.05
3605,24.57
3606,18.19
3607,25.1
3609,104.0
3610,22.88
3611,66.17
3612,70.07
3613,38.34
3614,19.5
3615,11.7
3616,119.47
3617,92.17
3618,48.1
3619,59.66
3620,14.82
3621,27.17
3622,51.87
3623,25.09
3624,123.5
3625,98.02
3626,85.67
3627,25.87
3628,20.67
3629,36.27
3630,24.5
3631,73.97
3632,44.2
3633,33.67
3634,46.15
3635,27.17
3636,50.96
3637,50.7
3638,55.77
3639,79.3
3640,32.37
3641,113.1
3642,18.07
3643,155.87
3644,24.05
3645,29.12
3646,106.47
3647,27.17
3648,29.64
3649,41.6
3650,34.97
3651,110.37
3652,38.74
3653,27.3
3654,20.8
3655,42.77
3656,3.25
3657,19.11
3658,38.87
3659,14.3
3660,92.17
3661,30.94
3662,35.88
3663,24.57
3664,38.35
3665,20.54
3666,8.97
3667,76.7
3668,27.17
3669,20.41
3670,64.87
3671,129.87
3672,80.6
3673,36.4
3674,47.97
3675,77.87
3676,19.76
3677,109.2
3678,33.67
3679,29.77
3680,90.35
3681,14.3
3682,58.44
3683,18.72
3684,64.87
3685,102.57
3686,22.62
3687,70.85
3688,25.35
3689,90.87
3690,55.51
3691,16.77
3692,57.07
3693,49.27
3694,15.6
3695,96.2
3696,49.4
3697,101.27
3698,63.57
3699,27.17
3700,32.37
3703,31.85
3704,50.7
3705,24.57
3706,38.99
3707,44.07
3708,33.15
3709,45.5
3710,61.88
3711,37.57
3712,7.8
3713,72.67
3714,81.9
3715,25.87
3716,80.47
3717,21.45
3718,47.45
3719,85.67
3720,34.97
3721,23.27
3722,77.87
3723,14.17
3724,135.85
3725,134.16
3726,46.28
3727,34.97
3728,20.67
3729,11.7
3730,34.97
3731,24.57
3732,85.67
3733,81.25
3734,141.57
3735,128.57
3736,43.94
3737,62.27
3738,149.37
3739,29.77
3740,57.07
3741,64.48
3742,127.4
3743,85.67
3744,51.99
3745,10.4
3746,129.74
3747,55.64
3748,13.65
3749,45.37
3750,60.97
3751,21.97
3752,25.87
3753,32.37
3754,69.82
3755,36.27
3756,110.37
3757,65.4
3758,38.74
3759,135.07
3760,27.95
3761,99.97
3762,83.2
3763,72.41
3764,60.97
3765,154.7
3766,24.57
3767,84.37
3768,94.34
3769,23.27
3770,78.0
3771,55.77
3772,25.87
3773,18.07
3774,14.17
3775,31.07
3776,24.57
3777,3.24
3778,11.83
3779,25.87
3780,128.05
3781,64.74
3782,23.27
3783,24.57
3784,4.94
3785,46.67
3786,51.87
3787,116.35
3788,59.67
3789,23.27
3790,50.57
3791,70.2
3792,143.0
3793,66.17
3794,16.25
3795,46.67
3796,33.15
3797,39.0
3798,32.37
3799,32.37
3800,23.01
3801,38.87
3802,36.27
3803,54.34
3804,50.05
3805,36.79
3806,37.7
3807,31.14
3808,38.87
3809,128.7
3810,29.77
3811,15.47
3812,8.97
3813,18.07
3814,16.25
3815,15.6
3816,28.08
3817,60.84
3818,90.87
3819,13.65
3820,38.61
3821,67.47
3822,8.97
3823,116.87
3824,84.5
3825,36.27
3826,101.27
3827,5.98
3828,44.2
3829,119.6
3830,97.37
3831,47.84
3832,54.47
3833,14.82
3834,54.47
3835,69.62
3836,75.27
3837,140.27
3838,10.27
3840,24.7
3841,47.97
3842,23.4
3843,57.07
3844,32.24
3845,50.44
3846,50.57
3847,153.4
3848,16.12
3849,121.91
3850,89.57
3851,90.87
3852,22.1
3853,6.76
3854,20.54
3855,29.51
3856,58.37
3857,14.17
3858,49.14
3859,116.87
3860,57.07
3861,72.8
3862,77.87
3863,114.27
3864,24.57
3865,57.07
3866,60.97
3867,42.77
3868,29.9
3869,77.87
3870,75.4
3871,58.37
3873,69.94
3874,58.37
3875,28.21
3876,9.49
3877,20.15
3878,116.35
3879,22.75
3880,98.8
3881,122.2
3882,60.97
3883,7.67
3884,94.77
3885,27.95
3886,68.9
3887,46.67
3888,84.37
3889,22.88
3890,45.37
3891,12.87
3892,11.57
3893,64.87
3894,20.8
3895,79.17
3896,46.67
3897,51.87
3898,38.74
3899,77.87
3900,123.5
3901,12.87
3902,155.87
3903,18.59
3904,10.4
3905,127.14
3906,21.97
3907,31.07
3908,55.25
3909,64.87
3910,21.97
3911,21.97
3912,25.35
3913,45.5
3914,49.27
3915,10.34
3916,20.8
3917,69.94
3918,44.2
3919,26.65
3920,45.37
3921,23.27
3922,19.37
3923,33.8
3924,14.95
3925,72.28
3926,27.17
3927,25.87
3928,125.97
3929,58.37
3930,31.85
3931,21.45
3932,42.77
3933,47.97
3934,75.27
3935,50.05
3936,16.64
3937,114.27
3938,10.53
3939,140.27
3940,36.27
3941,49.27
3942,73.97
3943,103.87
3944,37.57
3945,70.85
3946,50.31
3947,31.2
3948,16.9
3949,79.95
3950,59.8
3951,56.55
3952,71.5
3953,35.1
3954,40.3
3955,70.07
3956,30.42
3957,29.25
3958,68.77
3959,68.77
3961,91.0
3962,37.56
3963,64.99
3964,22.1
3965,70.85
3966,71.95
3967,114.27
3968,66.3
3969,21.45
3970,149.37
3971,116.87
3972,31.2
3973,81.9
3974,6.5
3975,49.4
3976,14.3
3977,47.97
3978,89.57
3979,84.37
3980,57.85
3981,32.5
3982,40.17
3983,111.61
3984,50.57
3985,107.77
3986,2.6
3987,11.18
3988,61.75
3989,8.19
3990,63.7
3991,32.37
3992,15.34
3993,7.15
3994,144.95
3996,91.0
3997,4.55
3998,83.07
3999,45.44
4000,109.98
4001,82.33
4002,124.67
4003,23.4
4004,80.6
4005,109.19
4006,20.67
4007,68.77
4008,26.65
4009,31.07
4010,5.85
4011,23.4
4012,84.37
4013,25.74
4014,10.66
4015,75.4
4016,44.07
4017,8.32
4018,25.87
4019,16.9
4020,18.85
4021,17.55
4022,18.07
4023,16.18
4024,117.0
4025,111.67
4026,44.85
4027,32.37
4028,32.37
4029,61.75
4030,34.97
4031,120.77
4032,16.25
4033,81.77
4034,18.07
4035,49.27
4036,89.57
4037,150.8
4038,57.85
4039,18.85
4040,50.7
4041,144.3
4042,41.34
4043,31.07
4044,45.5
4045,28.47
4046,38.74
4047,16.77
4048,62.27
4049,142.87
4050,15.6
4051,149.37
4052,40.95
4053,16.64
4054,123.63
4055,28.47
4056,64.87
4057,29.77
4058,91.0
4059,35.18
4060,47.71
4061,51.87
4062,50.05
4063,39.0
4065,32.89
4066,21.97
4067,25.87
4068,61.1
4069,51.87
4070,75.27
4071,38.99
4072,67.96
4073,59.8
4074,55.77
4075,93.6
4076,13.0
4077,13.0
4078,35.1
4079,100.75
4080,41.99
4081,25.87
4082,5.72
4083,99.97
4084,51.87
4085,25.35
4086,97.37
4087,71.37
4088,39.65
4089,42.77
4090,127.27
4091,57.07
4092,57.2
4093,81.25
4094,19.5
4095,62.27
4096,25.87
4097,116.87
4098,24.7
4099,15.47
4100,38.87
4101,34.97
4102,19.43
4103,18.07
4104,15.47
4105,90.87
4106,57.07
4108,31.2
4109,31.2
4110,62.39
4111,51.87
4112,42.77
4113,128.7
4114,44.61
4115,26.0
4116,25.22
4117,53.17
4118,64.87
4119,18.07
4120,123.89
4121,23.27
4122,66.3
4123,14.95
4124,15.47
4125,38.14
4126,15.6
4127,12.35
4128,24.57
4129,45.37
4130,34.97
4131,39.0
4132,41.47
4133,8.97
4134,37.57
4135,83.07
4136,8.97
4137,25.35
4138,25.87
4139,86.97
4140,58.37
4141,73.97
4142,62.4
4143,44.85
4144,88.27
4145,73.45
4146,88.27
4147,23.4
4148,43.33
4149,90.87
4150,25.09
4151,26.0
4152,89.05
4153,24.18
4154,60.97
4155,53.3
4156,25.35
4157,24.7
4158,71.37
4159,26.39
4160,37.7
4161,41.47
4162,27.95
4163,42.51
4164,97.37
4165,80.47
4166,24.05
4167,83.07
4168,25.87
4169,48.75
4170,20.14
4171,37.05
4172,23.79
4173,16.64
4174,62.14
4176,32.24
4177,32.37
4178,59.8
4179,43.55
4180,32.5
4181,20.15
4182,125.97
4183,23.27
4184,24.05
4185,51.87
4186,44.07
4187,8.84
4188,41.59
4189,36.4
4190,94.25
4191,61.75
4192,104.0
4193,6.76
4194,11.57
4195,31.2
4196,48.1
4197,64.99
4198,109.2
4199,79.11
4200,71.37
4201,23.27
4202,25.87
4203,23.27
4204,51.87
4205,49.27
4206,50.57
4207,14.17
4208,29.77
4209,33.8
4210,54.47
4211,33.67
4212,111.67
4213,21.97
4214,58.37
4215,89.05
4216,29.51
4217,102.7
4218,128.57
4219,55.25
4220,22.75
4221,50.57
4222,32.37
4223,107.77
4224,16.9
